,id,Formation,Title,number of views,note,URL,Update/Offer Date,Learning Points,Search Query
0,1,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/creating-dashboards-in-tableau,avril 2025,...,AI
1,2,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/intermediate-dax-in-power-bi,avril 2025,...,AI
2,3,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-snowflake-sql,avril 2025,...,AI
3,4,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/statistical-techniques-in-tableau,avril 2025,...,AI
4,5,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-functions-in-python,avril 2025,...,AI
5,6,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/foundations-of-git,avril 2025,...,AI
6,7,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-statistics,avril 2025,...,AI
7,8,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-transformation-in-power-bi,avril 2025,...,AI
8,9,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-analysis-in-excel,avril 2025,...,AI
9,10,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-spark-sql-in-python,avril 2025,...,AI
10,11,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/recommendation-engines-in-pyspark,avril 2025,...,AI
11,12,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-communication-concepts,avril 2025,...,AI
12,13,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-driven-decision-making-in-sql,avril 2025,...,AI
13,14,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/ab-testing-in-python,avril 2025,...,AI
14,15,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/intermediate-data-modeling-in-power-bi,avril 2025,...,AI
15,16,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-testing-in-python,avril 2025,...,AI
16,17,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-dax-in-power-bi,avril 2025,...,AI
17,18,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/interactive-data-visualization-with-plotly-in-r,avril 2025,...,AI
18,19,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/financial-modeling-in-google-sheets,avril 2025,...,AI
19,20,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/working-with-the-openai-api,avril 2025,...,AI
20,21,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-bash-scripting,avril 2025,...,AI
21,22,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/machine-learning-with-caret-in-r,avril 2025,...,AI
22,23,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-data-literacy,avril 2025,...,AI
23,24,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/developing-ai-systems-with-the-openai-api,avril 2025,...,AI
24,25,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-portfolio-risk-management-in-python,avril 2025,...,AI
25,26,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-manipulation-with-pandas,avril 2025,...,AI
26,27,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-git,avril 2025,...,AI
27,28,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-excel,avril 2025,...,AI
28,29,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/data-warehousing-concepts,avril 2025,...,AI
29,30,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/financial-trading-in-python,avril 2025,...,AI
30,31,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/reporting-in-sql,avril 2025,...,AI
31,32,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-java,avril 2025,...,AI
32,33,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/quantitative-risk-management-in-python,avril 2025,...,AI
33,34,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/intermediate-git,avril 2025,...,AI
34,35,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/reinforcement-learning-with-gymnasium-in-python,avril 2025,...,AI
35,36,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/understanding-machine-learning,avril 2025,...,AI
36,37,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/introduction-to-statistics-in-python,avril 2025,...,AI
37,38,DataCamp,www.datacamp.com,1500,4.8,https://www.datacamp.com/courses/deep-learning-for-images-with-pytorch,avril 2025,...,AI
38,39,DataCamp,Reporting with R Markdown,from 134 reviews,4.7,https://www.datacamp.com/courses/reporting-with-rmarkdown,Updated 03/2022,['R Markdown is an easy-to-use formatting language for authoring dynamic reports from R code.'],AI
39,40,DataCamp,Reports in Power BI,"from 1,025 reviews",4.7,https://www.datacamp.com/courses/reports-in-power-bi,Updated 10/2023,['Take your Power BI visualizations up a level with the skills you already have. Learn alternative data storytelling techniques to simply building dashboards.'],AI
40,41,DataCamp,Credit Risk Modeling in Python,from 119 reviews,4.7,https://www.datacamp.com/courses/credit-risk-modeling-in-python,Updated 08/2024,"['Learn how to prepare credit application data, apply machine learning and business rules to reduce risk and ensure profitability.']",AI
41,42,DataCamp,Introduction to R for Finance,from 26 reviews,4.7,https://www.datacamp.com/courses/introduction-to-r-for-finance,Updated 05/2024,['Learn essential data structures such as lists and data frames and apply that knowledge directly to financial examples.'],AI
42,43,DataCamp,Introduction to Python,"from 3,333 reviews",4.8,https://www.datacamp.com/courses/intro-to-python-for-data-science,Updated 07/2025,['Master the basics of data analysis with Python in just four hours. This online course will introduce the Python interface and explore popular packages.'],AI
43,44,DataCamp,Understanding Artificial Intelligence,"from 6,307 reviews",4.7,https://www.datacamp.com/courses/understanding-artificial-intelligence,Updated 07/2025,"['Learn the basic concepts of Artificial Intelligence, such as machine learning, deep learning, NLP, generative AI, and more.']",AI
44,45,DataCamp,Introduction to Regression in R,from 586 reviews,4.8,https://www.datacamp.com/courses/introduction-to-regression-in-r,Updated 08/2024,"['Predict housing prices and ad click-through rate by implementing, analyzing, and interpreting regression analysis in R.']",AI
45,46,DataCamp,Understanding Microsoft Azure,from 890 reviews,4.7,https://www.datacamp.com/courses/understanding-microsoft-azure,Updated 12/2024,['Learn about the power of Microsoft Azure and cloud computing software to help you improve your data engineering skills.'],AI
46,47,DataCamp,Fundamentals of Bayesian Data Analysis in R,from 69 reviews,4.8,https://www.datacamp.com/courses/fundamentals-of-bayesian-data-analysis-in-r,Updated 08/2024,"['Learn what Bayesian data analysis is, how it works, and why it is a useful tool to have in your data science toolbox.']",AI
47,48,DataCamp,Introduction to AWS Boto in Python,from 67 reviews,4.8,https://www.datacamp.com/courses/introduction-to-aws-boto-in-python,Updated 05/2024,['Learn about AWS Boto and harnessing cloud technology to optimize your data workflow.'],AI
48,49,DataCamp,Introduction to Data Engineering,from 303 reviews,4.8,https://www.datacamp.com/courses/introduction-to-data-engineering,Updated 09/2022,"['Learn about the world of data engineering in this short course, covering tools and topics like ETL and cloud computing.']",AI
49,50,DataCamp,Analyzing Survey Data in Python,from 19 reviews,4.7,https://www.datacamp.com/courses/analyzing-survey-data-in-python,Updated 11/2023,['Learn how to analyze survey data with Python and discover when it is appropriate to apply statistical tools that are descriptive and inferential in nature.'],AI
50,51,DataCamp,Introduction to SQL,"from 17,955 reviews",4.8,https://www.datacamp.com/courses/introduction-to-sql,Updated 07/2025,['Learn how to create and query relational databases using SQL in just two hours.'],AI
51,52,DataCamp,Case Study: Analyzing Customer Churn in Power BI,"from 2,641 reviews",4.8,https://www.datacamp.com/courses/case-study-analyzing-customer-churn-in-power-bi,Updated 05/2025,"['You will investigate a dataset from a fictitious company called Databel in Power BI, and need to figure out why customers are churning.']",AI
52,53,DataCamp,Intermediate Python,"from 1,959 reviews",4.7,https://www.datacamp.com/courses/intermediate-python,Updated 07/2025,['Level up your data science skills by creating visualizations using Matplotlib and manipulating DataFrames with pandas.'],AI
53,54,DataCamp,Data Preparation in Excel,"from 2,443 reviews",4.7,https://www.datacamp.com/courses/data-preparation-in-excel,Updated 02/2025,"['Understand how to prepare Excel data through logical functions, nested formulas, lookup functions, and PivotTables.']",AI
54,55,DataCamp,Data Visualization in Power BI,"from 3,927 reviews",4.8,https://www.datacamp.com/courses/data-visualization-in-power-bi,Updated 07/2025,['Power BI is a powerful data visualization tool that can be used in reports and dashboards.'],AI
55,56,DataCamp,Intermediate Docker,from 231 reviews,4.7,https://www.datacamp.com/courses/intermediate-docker,Updated 07/2025,"['Master multi-stage builds, Docker networking tools, and Docker Compose for optimal containerized applications!']",AI
56,57,DataCamp,Understanding ChatGPT,"from 6,114 reviews",4.8,https://www.datacamp.com/courses/understanding-chatgpt,Updated 03/2025,['Learn how to use ChatGPT. Discover best practices for writing prompts and explore common business use cases for the powerful AI tool.'],AI
57,58,DataCamp,Intermediate Google Sheets,from 335 reviews,4.8,https://www.datacamp.com/courses/intermediate-google-sheets,Updated 09/2024,"['Expand your Google Sheets vocabulary by diving deeper into data types, including numeric data, logical data, and missing data.']",AI
58,59,DataCamp,Understanding Microsoft Azure Management and Governance,from 494 reviews,4.8,https://www.datacamp.com/courses/understanding-microsoft-azure-management-and-governance,Updated 05/2025,"['Master Azure Management and Governance with our comprehensive course, ideal for data professionals seeking cloud expertise.']",AI
59,60,DataCamp,Introduction to LLMs in Python,from 603 reviews,4.7,https://www.datacamp.com/courses/introduction-to-llms-in-python,Updated 02/2025,['Learn the nuts and bolts of LLMs and the revolutionary transformer architecture they are based on!'],AI
60,61,DataCamp,Report Design in Power BI,"from 1,036 reviews",4.7,https://www.datacamp.com/courses/report-design-in-power-bi,Updated 12/2023,"[""Continue your data visualization journey where you'll learn practical techniques for incorporating DAX measures and progressive disclosure in your reports.""]",AI
61,62,DataCamp,Data Visualization in Tableau,from 362 reviews,4.8,https://www.datacamp.com/courses/data-visualization-in-tableau,Updated 08/2024,['Data visualization is one of the most desired skills for data analysts. This course allows you to present your findings better using Tableau.'],AI
62,63,DataCamp,Understanding Data Science,"from 2,939 reviews",4.8,https://www.datacamp.com/courses/understanding-data-science,Updated 07/2025,['An introduction to data science with no coding involved.'],AI
63,64,DataCamp,Introduction to Object-Oriented Programming in Java,from 321 reviews,4.7,https://www.datacamp.com/courses/introduction-to-object-oriented-programming-in-java,Updated 05/2025,"['Learn key object-oriented programming concepts, from basic classes and objects to advanced topics like inheritance and polymorphism.']",AI
64,65,DataCamp,CI/CD for Machine Learning,from 118 reviews,4.8,https://www.datacamp.com/courses/cicd-for-machine-learning,Updated 06/2025,['Elevate your Machine Learning Development with CI/CD using GitHub Actions and Data Version Control'],AI
65,66,DataCamp,Data-Driven Decision Making for Business,from 303 reviews,4.7,https://www.datacamp.com/courses/data-driven-decision-making-for-business,Updated 11/2024,['Discover how to make better business decisions by applying practical data frameworks—no coding required.'],AI
66,67,DataCamp,Data Transformation in Alteryx,from 312 reviews,4.8,https://www.datacamp.com/courses/data-transformation-in-alteryx,Updated 10/2024,"['Unlock Alteryx for data transformation, mastering Crosstab, Transpose, and workflow optimization in this interactive course.']",AI
67,68,DataCamp,Importing and Managing Financial Data in Python,from 25 reviews,4.8,https://www.datacamp.com/courses/importing-and-managing-financial-data-in-python,Updated 02/2023,"[""In this course, you'll learn how to import and manage financial data in Python using various tools and sources.""]",AI
68,69,DataCamp,Ensemble Methods in Python,from 135 reviews,4.8,https://www.datacamp.com/courses/ensemble-methods-in-python,Updated 07/2024,"['Learn how to build advanced and effective machine learning models in Python using ensemble techniques such as bagging, boosting, and stacking.']",AI
69,70,DataCamp,Introduction to Statistics in Google Sheets,from 215 reviews,4.8,https://www.datacamp.com/courses/introduction-to-statistics-in-google-sheets,Updated 12/2023,['Learn how to leverage statistical techniques using spreadsheets to more effectively work with and extract insights from your data.'],AI
70,71,DataCamp,Cleaning Data with PySpark,from 182 reviews,4.7,https://www.datacamp.com/courses/cleaning-data-with-pyspark,Updated 03/2025,['Learn how to clean data with Apache Spark in Python.'],AI
71,72,DataCamp,Introduction to Python for Developers,"from 3,906 reviews",4.8,https://www.datacamp.com/courses/introduction-to-python-for-developers,Updated 07/2025,['Master the fundamentals of programming in Python. No prior knowledge required!'],AI
72,73,DataCamp,Machine Learning with Tree-Based Models in Python,from 247 reviews,4.8,https://www.datacamp.com/courses/machine-learning-with-tree-based-models-in-python,Updated 08/2024,"[""In this course, you'll learn how to use tree-based models and ensembles for regression and classification using scikit-learn.""]",AI
73,74,DataCamp,Introduction to Apache Airflow in Python,from 767 reviews,4.8,https://www.datacamp.com/courses/introduction-to-apache-airflow-in-python,Updated 06/2025,['Learn how to implement and schedule data engineering workflows.'],AI
74,75,DataCamp,Understanding Data Engineering,"from 4,037 reviews",4.8,https://www.datacamp.com/courses/understanding-data-engineering,Updated 02/2025,['Discover how data engineers lay the groundwork that makes data science possible. No coding involved!'],AI
75,76,DataCamp,Pivot Tables in Google Sheets,from 92 reviews,4.8,https://www.datacamp.com/courses/pivot-tables-in-google-sheets,Updated 09/2024,['Learn how to create pivot tables and quickly organize thousands of data points with just a few clicks.'],AI
76,77,DataCamp,Machine Learning for Time Series Data in Python,from 68 reviews,4.7,https://www.datacamp.com/courses/machine-learning-for-time-series-data-in-python,Updated 10/2022,['This course focuses on feature engineering and machine learning for time series data.'],AI
77,78,DataCamp,Introduction to SQL Server,from 144 reviews,4.8,https://www.datacamp.com/courses/introduction-to-sql-server,Updated 03/2025,['Learn to use SQL Server to perform common data manipulation tasks and master common data manipulation tasks using this database system.'],AI
78,79,DataCamp,Introduction to PySpark,from 853 reviews,4.8,https://www.datacamp.com/courses/introduction-to-pyspark,Updated 03/2025,"['Master PySpark to handle big data with ease—learn to process, query, and optimize massive datasets for powerful analytics!']",AI
79,80,DataCamp,Introduction to Docker,from 931 reviews,4.7,https://www.datacamp.com/courses/introduction-to-docker,Updated 01/2025,"['Gain an introduction to Docker and discover its importance in the data professional’s toolkit. Learn about Docker containers, images, and more.']",AI
80,81,DataCamp,Data Manipulation in SQL,"from 1,029 reviews",4.8,https://www.datacamp.com/courses/data-manipulation-in-sql,Updated 05/2025,['Master the complex SQL queries necessary to answer a wide variety of data science questions and prepare robust data sets for analysis in PostgreSQL.'],AI
81,82,DataCamp,Intermediate Java,from 194 reviews,4.8,https://www.datacamp.com/courses/intermediate-java,Updated 05/2025,"['Learn to write cleaner, smarter Java code with methods, control flow, and loops.']",AI
82,83,DataCamp,Feature Engineering with PySpark,from 137 reviews,4.7,https://www.datacamp.com/courses/feature-engineering-with-pyspark,Updated 03/2025,['Learn the gritty details that data scientists are spending 70-80% of their time on; data wrangling and feature engineering.'],AI
83,84,DataCamp,Introduction to Python for Finance,from 154 reviews,4.8,https://www.datacamp.com/courses/introduction-to-python-for-finance,Updated 09/2024,"['Build Python skills to elevate your finance career. Learn how to work with lists, arrays and data visualizations to master financial analyses.']",AI
84,85,DataCamp,Analyzing Data in Tableau,from 749 reviews,4.8,https://www.datacamp.com/courses/analyzing-data-in-tableau,Updated 10/2024,['Take your Tableau skills up a notch with advanced analytics and visualizations.'],AI
85,86,DataCamp,Foundations of Probability in Python,from 78 reviews,4.7,https://www.datacamp.com/courses/foundations-of-probability-in-python,Updated 08/2024,"['Learn fundamental probability concepts like random variables, mean and variance, probability distributions, and conditional probabilities.']",AI
86,87,DataCamp,DAX Functions in Power BI,"from 1,666 reviews",4.8,https://www.datacamp.com/courses/dax-functions-in-power-bi,Updated 05/2025,['Data Analysis Expressions (DAX) allow you to take your Power BI skills to the next level by writing custom functions.'],AI
87,88,DataCamp,Introduction to ChatGPT,"from 2,384 reviews",4.8,https://www.datacamp.com/courses/introduction-to-chatgpt,Updated 07/2025,"['Unlock the power of ChatGPT with better prompts, accurate responses, and safe AI use. Improve efficiency and get the most from AI conversations!']",AI
88,89,DataCamp,Exploratory Data Analysis in SQL,"from 1,801 reviews",4.7,https://www.datacamp.com/courses/exploratory-data-analysis-in-sql,Updated 07/2024,"[""Learn how to explore what's available in a database: the tables, relationships between them, and data stored in them.""]",AI
89,90,DataCamp,Introduction to Importing Data in R,from 154 reviews,4.8,https://www.datacamp.com/courses/introduction-to-importing-data-in-r,Updated 09/2024,"['In this course, you will learn to read CSV, XLS, and text files in R using tools like readxl and data.table.']",AI
90,91,DataCamp,Prompt Engineering with the OpenAI API,from 945 reviews,4.7,https://www.datacamp.com/courses/chatgpt-prompt-engineering-for-developers,Updated 06/2025,['Dive deep into the principles and best practices of prompt engineering to leverage powerful language models like ChatGPT to solve real-world problems.'],AI
91,92,DataCamp,Introduction to dbt,from 851 reviews,4.7,https://www.datacamp.com/courses/introduction-to-dbt,Updated 06/2025,"['This course introduces dbt for data modeling, transformations, testing, and building documentation.']",AI
92,93,DataCamp,Introduction to Kubernetes,from 516 reviews,4.7,https://www.datacamp.com/courses/introduction-to-kubernetes,Updated 02/2025,"['In this course, you will learn the fundamentals of Kubernetes and deploy and orchestrate containers using Manifests and kubectl instructions.']",AI
93,94,DataCamp,Data Visualization in Excel,"from 1,608 reviews",4.8,https://www.datacamp.com/courses/data-visualization-in-excel,Updated 08/2024,"['Learn how to create a range of visualizations in Excel for different data layouts, ensuring you incorporate best practices to help you build dashboards.']",AI
94,95,DataCamp,Exploratory Data Analysis in Python,"from 2,920 reviews",4.8,https://www.datacamp.com/courses/exploratory-data-analysis-in-python,Updated 06/2025,"['Learn how to explore, visualize, and extract insights from data using exploratory data analysis (EDA) in Python.']",AI
95,96,DataCamp,Exploratory Data Analysis in Power BI,"from 1,331 reviews",4.8,https://www.datacamp.com/courses/exploratory-data-analysis-in-power-bi,Updated 10/2024,['Learn how to build impactful reports with Power BI’s Exploratory Data Analysis (EDA) that uncover insights faster and drive business value.'],AI
96,97,DataCamp,Introduction to Statistics in R,from 796 reviews,4.7,https://www.datacamp.com/courses/introduction-to-statistics-in-r,Updated 11/2024,"['Grow your statistical skills and learn how to collect, analyze, and draw accurate conclusions from data.']",AI
97,98,DataCamp,Introduction to the Tidyverse,from 475 reviews,4.8,https://www.datacamp.com/courses/introduction-to-the-tidyverse,Updated 07/2025,"['Get started on the path to exploring and visualizing your own data with the tidyverse, a powerful and popular collection of data science tools within R.']",AI
98,99,DataCamp,Introduction to Deep Learning with PyTorch,"from 1,679 reviews",4.8,https://www.datacamp.com/courses/introduction-to-deep-learning-with-pytorch,Updated 06/2025,"['Learn how to build your first neural network, adjust hyperparameters, and tackle classification and regression problems in PyTorch.']",AI
99,100,DataCamp,Connecting Data in Tableau,from 513 reviews,4.8,https://www.datacamp.com/courses/connecting-data-in-tableau,Updated 10/2024,['Learn to connect Tableau to different data sources and prepare the data for a smooth analysis.'],AI
100,101,DataCamp,Intermediate Object-Oriented Programming in Python,from 373 reviews,4.8,https://www.datacamp.com/courses/intermediate-object-oriented-programming-in-python,Updated 02/2025,"['Build your OOP skills with descriptors, multilevel inheritance, and abstract base classes!']",AI
101,102,DataCamp,Joining Data in SQL,"from 8,560 reviews",4.8,https://www.datacamp.com/courses/joining-data-in-sql,Updated 09/2024,"['Level up your SQL knowledge and learn to join tables together, apply relational set theory, and work with subqueries.']",AI
102,103,DataCamp,Cleaning Data in Python,"from 1,885 reviews",4.7,https://www.datacamp.com/courses/cleaning-data-in-python,Updated 07/2025,['Learn to diagnose and treat dirty data and develop the skills needed to transform your raw data into accurate insights!'],AI
103,104,DataCamp,Case Study: Building E-Commerce Data Models with dbt,from 112 reviews,4.8,https://www.datacamp.com/courses/case-study-building-e-commerce-data-models-with-dbt,Updated 06/2025,"['Learn how to transform raw data into clean, reliable models with dbt through hands-on, real-world exercises.']",AI
104,105,DataCamp,Large Language Models (LLMs) Concepts,"from 2,524 reviews",4.8,https://www.datacamp.com/courses/large-language-models-llms-concepts,Updated 08/2024,"['Discover the full potential of LLMs with our conceptual course covering LLM applications, training methodologies, ethical considerations, and latest research.']",AI
105,106,DataCamp,AWS Security and Cost Management Concepts,from 475 reviews,4.8,https://www.datacamp.com/courses/aws-security-and-cost-management,Updated 12/2024,"['Master AWS security, governance, and cost optimization to prepare for the Cloud Practitioner certification.']",AI
106,107,DataCamp,Introduction to NoSQL,from 296 reviews,4.8,https://www.datacamp.com/courses/introduction-to-nosql,Updated 12/2024,"['Conquer NoSQL and supercharge data workflows. Learn Snowflake to work with big data, Postgres JSON for handling document data, and Redis for key-value data.']",AI
107,108,DataCamp,Data Manipulation in Snowflake,from 167 reviews,4.7,https://www.datacamp.com/courses/data-manipulation-in-snowflake,Updated 07/2025,"['Master data manipulation and analysis techniques such as CASE statements, subqueries, and CTEs in Snowflake.']",AI
108,109,DataCamp,Introduction to Alteryx,from 912 reviews,4.8,https://www.datacamp.com/courses/introduction-to-alteryx,Updated 06/2025,"['Enter the world of Alteryx Designer and learn how to navigate the tool to load, prepare, and aggregate data.']",AI
109,110,DataCamp,Introduction to R,from 949 reviews,4.8,https://www.datacamp.com/courses/free-introduction-to-r,Updated 06/2025,"['Master the basics of data analysis in R, including vectors, lists, and data frames, and practice R with real data sets.']",AI
110,111,DataCamp,Monitoring Machine Learning Concepts,from 135 reviews,4.7,https://www.datacamp.com/courses/monitoring-machine-learning-concepts,Updated 11/2024,"['Learn about the challenges of monitoring machine learning models in production, including data and concept drift, and methods to address model degradation.']",AI
111,112,DataCamp,AWS Concepts,"from 1,385 reviews",4.7,https://www.datacamp.com/courses/aws-concepts,Updated 12/2024,"[""Discover the world of Amazon Web Services (AWS) and understand why it's at the forefront of cloud computing.""]",AI
112,113,DataCamp,Generative AI Concepts,"from 2,337 reviews",4.8,https://www.datacamp.com/courses/generative-ai-concepts,Updated 06/2025,['Discover how to begin responsibly leveraging generative AI. Learn how generative AI models are developed and how they will impact society moving forward.'],AI
113,114,DataCamp,Introduction to Shell,"from 1,275 reviews",4.8,https://www.datacamp.com/courses/introduction-to-shell,Updated 04/2024,"['The Unix command line helps users combine existing programs in new ways, automate repetitive tasks, and run programs on clusters and clouds.']",AI
114,115,DataCamp,Big Data Fundamentals with PySpark,from 80 reviews,4.6,https://www.datacamp.com/courses/big-data-fundamentals-with-pyspark,Updated 02/2025,['Learn the fundamentals of working with big data with PySpark.'],AI
115,116,DataCamp,Introduction to Embeddings with the OpenAI API,from 495 reviews,4.8,https://www.datacamp.com/courses/introduction-to-embeddings-with-the-openai-api,Updated 12/2024,"[""Unlock more advanced AI applications, like semantic search and recommendation engines, using OpenAI's embedding model!""]",AI
116,117,DataCamp,Streaming Data with AWS Kinesis and Lambda,from 43 reviews,4.7,https://www.datacamp.com/courses/streaming-data-with-aws-kinesis-and-lambda,Updated 06/2025,['Learn how to work with streaming data using serverless technologies on AWS.'],AI
117,118,DataCamp,Analyzing Business Data in SQL,from 97 reviews,4.8,https://www.datacamp.com/courses/analyzing-business-data-in-sql,Updated 09/2024,['Learn to write SQL queries to calculate key metrics that businesses use to measure performance.'],AI
118,119,DataCamp,Understanding Cloud Computing,"from 3,984 reviews",4.8,https://www.datacamp.com/courses/understanding-cloud-computing,Updated 06/2025,"['A non-coding introduction to cloud computing, covering key concepts, terminology, and tools.']",AI
119,120,DataCamp,Data Modeling in Power BI,"from 2,725 reviews",4.8,https://www.datacamp.com/courses/data-modeling-in-power-bi,Updated 05/2025,['Learn the key concepts of data modeling on Power BI.'],AI
120,121,DataCamp,Intermediate dbt,from 276 reviews,4.7,https://www.datacamp.com/courses/intermediate-dbt,Updated 06/2025,['Take your dbt skills to the next level with this hands-on course designed for data engineers and analytics professionals.'],AI
121,122,DataCamp,Understanding Data Visualization,"from 5,493 reviews",4.8,https://www.datacamp.com/courses/understanding-data-visualization,Updated 04/2025,['An introduction to data visualization with no coding involved.'],AI
122,123,DataCamp,Natural Language Processing with spaCy,from 219 reviews,4.7,https://www.datacamp.com/courses/natural-language-processing-with-spacy,Updated 07/2025,['Master the core operations of spaCy and train models for natural language processing. Extract information from unstructured data and match patterns.'],AI
123,124,DataCamp,Data Preparation in Alteryx,from 449 reviews,4.8,https://www.datacamp.com/courses/data-preparation-in-alteryx,Updated 06/2025,"['Master data preparation, cleaning, and analysis in Alteryx Designer, whether you are a new or seasoned analyst.']",AI
124,125,DataCamp,Intermediate SQL,"from 13,881 reviews",4.8,https://www.datacamp.com/courses/intermediate-sql,Updated 04/2025,"['Accompanied at every step with hands-on practice queries, this course teaches you everything you need to know to analyze data using your own SQL code today!']",AI
125,126,DataCamp,Building Dashboards with shinydashboard,from 28 reviews,4.7,https://www.datacamp.com/courses/building-dashboards-with-shinydashboard,Updated 12/2024,['Learn to create interactive dashboards with R using the powerful shinydashboard package. Create dynamic and engaging visualizations for your audience.'],AI
126,127,DataCamp,Understanding Prompt Engineering,"from 6,840 reviews",4.8,https://www.datacamp.com/courses/understanding-prompt-engineering,Updated 04/2025,['Learn how to write effective prompts with ChatGPT to apply in your workflow today.'],AI
127,128,DataCamp,Python Toolbox,from 511 reviews,4.8,https://www.datacamp.com/courses/python-toolbox,Updated 06/2024,['Continue to build your modern Data Science skills by learning about iterators and list comprehensions.'],AI
128,129,DataCamp,Data Types and Exceptions in Java,from 99 reviews,4.7,https://www.datacamp.com/courses/data-types-and-exceptions-in-java,Updated 05/2025,"['Learn to work with Plain Old Java Objects, master the Collections Framework, and handle exceptions like a pro, with logging to back it all up!']",AI
129,130,DataCamp,Introduction to GitHub Concepts,"from 1,127 reviews",4.7,https://www.datacamp.com/courses/introduction-to-github-concepts,Updated 03/2025,"[""Learn how to use GitHub's various features, navigate the interface and perform everyday collaborative tasks.""]",AI
130,131,DataCamp,Machine Learning for Business,from 603 reviews,4.8,https://www.datacamp.com/courses/machine-learning-for-business,Updated 11/2024,"[""Understand the fundamentals of Machine Learning and how it's applied in the business world.""]",AI
131,132,DataCamp,Database Design,"from 2,951 reviews",4.7,https://www.datacamp.com/courses/database-design,Updated 02/2025,"['Learn to design databases in SQL to process, store, and organize data in a more efficient way.']",AI
132,133,DataCamp,Data Processing in Shell,from 188 reviews,4.8,https://www.datacamp.com/courses/data-processing-in-shell,Updated 02/2025,"['Learn powerful command-line skills to download, process, and transform data, including machine learning pipeline.']",AI
133,134,DataCamp,Introduction to MLflow,from 240 reviews,4.7,https://www.datacamp.com/courses/introduction-to-mlflow,Updated 11/2024,"['Learn how to use MLflow to simplify the complexities of building machine learning applications. Explore MLflow tracking, projects, models, and model registry.']",AI
134,135,DataCamp,Introduction to Importing Data in Python,from 568 reviews,4.8,https://www.datacamp.com/courses/introduction-to-importing-data-in-python,Updated 09/2024,"['Learn to import data into Python from various sources, such as Excel, SQL, SAS and right from the web.']",AI
135,136,DataCamp,Containerization and Virtualization Concepts,from 948 reviews,4.8,https://www.datacamp.com/courses/containerization-and-virtualization-concepts,Updated 06/2024,"['Learn the essentials of VMs, containers, Docker, and Kubernetes. Understand the differences to get started!']",AI
136,137,DataCamp,Software Engineering Principles in Python,from 239 reviews,4.7,https://www.datacamp.com/courses/software-engineering-principles-in-python,Updated 08/2024,"['Learn about modularity, documentation, and automated testing to help you solve data science problems more quickly and reliably.']",AI
137,138,DataCamp,Power Pivot in Excel,from 540 reviews,4.8,https://www.datacamp.com/courses/power-pivot-in-excel,Updated 06/2025,"['Master Power Pivot in Excel to help import data, create relationships, and utilize DAX. Build dynamic dashboards to uncover actionable insights.']",AI
